Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,45.0,45.0,44.099998474121094,44.54999923706055,44.54999923706055,1395814
2022-01-04,45.45000076293945,45.45000076293945,44.349998474121094,44.70000076293945,44.70000076293945,1532248
2022-01-05,44.349998474121094,44.849998474121094,44.04999923706055,44.400001525878906,44.400001525878906,1254083
2022-01-06,44.5,44.599998474121094,44.099998474121094,44.45000076293945,44.45000076293945,777856
2022-01-07,45.25,45.25,43.849998474121094,44.29999923706055,44.29999923706055,1336506
2022-01-10,44.29999923706055,44.29999923706055,41.70000076293945,43.150001525878906,43.150001525878906,2627294
2022-01-11,44.0,44.0,41.849998474121094,43.099998474121094,43.099998474121094,937443
2022-01-12,44.0,46.95000076293945,42.0,43.54999923706055,43.54999923706055,1430519
2022-01-13,43.25,44.0,42.75,43.650001525878906,43.650001525878906,1652907
2022-01-14,43.95000076293945,45.95000076293945,42.900001525878906,44.54999923706055,44.54999923706055,1923452
2022-01-17,45.0,53.45000076293945,44.20000076293945,52.04999923706055,52.04999923706055,2345206
2022-01-18,54.599998474121094,61.150001525878906,48.0,54.45000076293945,54.45000076293945,3591193
2022-01-19,54.900001525878906,57.900001525878906,50.04999923706055,53.25,53.25,2827605
2022-01-20,54.20000076293945,56.54999923706055,42.599998474121094,42.599998474121094,42.599998474121094,2580387
2022-01-21,34.099998474121094,34.099998474121094,34.099998474121094,34.099998474121094,34.099998474121094,409208
2022-01-24,27.299999237060547,39.0,27.299999237060547,37.900001525878906,37.900001525878906,7608524
2022-01-25,39.5,39.900001525878906,30.350000381469727,31.5,31.5,4413778
2022-01-27,30.0,33.95000076293945,29.0,33.0,33.0,5693733
2022-01-28,33.70000076293945,34.29999923706055,32.599998474121094,33.29999923706055,33.29999923706055,1206244
2022-01-31,33.900001525878906,36.349998474121094,31.600000381469727,36.04999923706055,36.04999923706055,2989999
2022-02-01,36.400001525878906,37.900001525878906,35.099998474121094,36.349998474121094,36.349998474121094,2738979
2022-02-02,36.599998474121094,36.70000076293945,32.75,32.75,32.75,1417777
2022-02-03,29.5,32.0,29.5,29.5,29.5,3276280
2022-02-04,28.100000381469727,29.5,26.549999237060547,26.549999237060547,26.549999237060547,2348817
2022-02-07,25.25,25.25,25.25,25.25,25.25,295604
2022-02-08,24.0,26.399999618530273,24.0,26.0,26.0,3573512
2022-02-09,25.899999618530273,26.200000762939453,24.700000762939453,25.049999237060547,25.049999237060547,894102
2022-02-10,24.950000762939453,25.350000381469727,23.799999237060547,23.799999237060547,23.799999237060547,1004203
2022-02-11,23.950000762939453,24.950000762939453,22.950000762939453,24.350000381469727,24.350000381469727,1187091
2022-02-14,23.549999237060547,23.700000762939453,23.149999618530273,23.149999618530273,23.149999618530273,214860
2022-02-15,22.0,22.700000762939453,22.0,22.0,22.0,1166135
2022-02-16,20.899999618530273,22.0,20.899999618530273,21.399999618530273,21.399999618530273,1217315
2022-02-17,21.850000381469727,22.450000762939453,20.350000381469727,22.450000762939453,22.450000762939453,2063200
2022-02-18,23.0,23.549999237060547,22.200000762939453,23.5,23.5,1748585
2022-02-21,23.049999237060547,24.149999618530273,22.350000381469727,22.350000381469727,22.350000381469727,538627
2022-02-22,21.25,22.799999237060547,21.25,21.450000762939453,21.450000762939453,285991
2022-02-23,20.700000762939453,21.450000762939453,20.399999618530273,20.399999618530273,20.399999618530273,347727
2022-02-24,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,61038
2022-02-25,18.450000762939453,19.350000381469727,18.450000762939453,18.450000762939453,18.450000762939453,1331494
2022-02-28,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,433832
2022-03-02,16.700000762939453,18.399999618530273,16.700000762939453,18.149999618530273,18.149999618530273,1210709
2022-03-03,18.549999237060547,19.049999237060547,18.350000381469727,19.049999237060547,19.049999237060547,762712
2022-03-04,19.450000762939453,19.5,18.100000381469727,18.100000381469727,18.100000381469727,610176
2022-03-07,17.25,18.549999237060547,17.200000762939453,17.450000762939453,17.450000762939453,239254
2022-03-08,17.100000381469727,17.950000762939453,17.0,17.649999618530273,17.649999618530273,180981
2022-03-09,18.200000762939453,18.200000762939453,17.549999237060547,17.950000762939453,17.950000762939453,203524
2022-03-10,17.850000381469727,18.549999237060547,17.25,18.100000381469727,18.100000381469727,218217
2022-03-11,18.350000381469727,19.0,17.350000381469727,18.200000762939453,18.200000762939453,215499
2022-03-14,18.75,18.75,17.299999237060547,17.600000381469727,17.600000381469727,574948
2022-03-15,17.5,17.899999618530273,17.200000762939453,17.350000381469727,17.350000381469727,196443
2022-03-16,17.799999237060547,17.799999237060547,16.899999618530273,17.149999618530273,17.149999618530273,190430
2022-03-17,17.399999618530273,17.600000381469727,17.0,17.299999237060547,17.299999237060547,244176
2022-03-21,17.5,17.75,16.899999618530273,17.350000381469727,17.350000381469727,137726
2022-03-22,17.700000762939453,17.700000762939453,16.799999237060547,17.100000381469727,17.100000381469727,115240
2022-03-23,17.0,17.75,16.25,17.25,17.25,544503
2022-03-24,17.450000762939453,17.75,16.399999618530273,16.5,16.5,453264
2022-03-25,16.899999618530273,16.899999618530273,15.850000381469727,15.899999618530273,15.899999618530273,344090
2022-03-28,15.199999809265137,15.850000381469727,15.149999618530273,15.149999618530273,15.149999618530273,329588
2022-03-29,15.0,15.850000381469727,14.649999618530273,15.050000190734863,15.050000190734863,209602
2022-03-30,15.600000381469727,15.600000381469727,14.600000381469727,15.100000381469727,15.100000381469727,257808
2022-03-31,14.5,15.5,14.350000381469727,14.699999809265137,14.699999809265137,927676
2022-04-01,15.149999618530273,15.399999618530273,14.800000190734863,15.399999618530273,15.399999618530273,195771
2022-04-04,15.949999809265137,16.149999618530273,15.5,16.149999618530273,16.149999618530273,252944
2022-04-05,16.850000381469727,16.950000762939453,16.600000381469727,16.950000762939453,16.950000762939453,109163
2022-04-06,17.75,17.75,17.75,17.75,17.75,82679
2022-04-07,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,116717
2022-04-08,19.5,19.5,17.700000762939453,19.350000381469727,19.350000381469727,531832
2022-04-11,20.100000381469727,20.299999237060547,18.450000762939453,19.950000762939453,19.950000762939453,507461
2022-04-12,20.399999618530273,20.399999618530273,19.25,19.75,19.75,165028
2022-04-13,20.299999237060547,20.399999618530273,19.600000381469727,20.149999618530273,20.149999618530273,199240
2022-04-18,20.450000762939453,20.450000762939453,19.200000762939453,19.799999237060547,19.799999237060547,264828
2022-04-19,19.549999237060547,20.149999618530273,19.0,19.549999237060547,19.549999237060547,495804
2022-04-20,18.799999237060547,19.899999618530273,18.600000381469727,19.600000381469727,19.600000381469727,325540
2022-04-21,18.799999237060547,20.299999237060547,18.799999237060547,20.149999618530273,20.149999618530273,661610
2022-04-22,20.149999618530273,21.149999618530273,19.549999237060547,21.049999237060547,21.049999237060547,347472
