Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,46.79999923706055,46.79999923706055,46.099998474121094,46.70000076293945,46.70000076293945,22480
2022-01-04,47.599998474121094,47.599998474121094,46.04999923706055,47.400001525878906,47.400001525878906,37537
2022-01-05,48.150001525878906,48.20000076293945,46.5,46.599998474121094,46.599998474121094,34024
2022-01-06,47.25,47.349998474121094,45.70000076293945,46.5,46.5,43051
2022-01-07,46.0,47.400001525878906,46.0,47.25,47.25,40565
2022-01-10,47.5,48.150001525878906,46.599998474121094,48.150001525878906,48.150001525878906,22288
2022-01-11,49.099998474121094,49.099998474121094,48.04999923706055,48.79999923706055,48.79999923706055,25906
2022-01-12,48.099998474121094,48.95000076293945,47.849998474121094,47.849998474121094,47.849998474121094,22786
2022-01-13,48.29999923706055,48.29999923706055,46.900001525878906,46.900001525878906,46.900001525878906,23394
2022-01-14,46.150001525878906,47.70000076293945,46.0,46.150001525878906,46.150001525878906,19795
2022-01-17,46.900001525878906,46.900001525878906,45.25,45.25,45.25,23811
2022-01-18,45.650001525878906,45.900001525878906,44.349998474121094,44.400001525878906,44.400001525878906,18467
2022-01-19,44.400001525878906,45.25,43.54999923706055,45.25,45.25,37069
2022-01-20,44.45000076293945,46.150001525878906,44.45000076293945,46.150001525878906,46.150001525878906,16806
2022-01-21,47.04999923706055,47.04999923706055,47.0,47.04999923706055,47.04999923706055,19975
2022-01-24,47.95000076293945,47.95000076293945,46.599998474121094,47.79999923706055,47.79999923706055,64993
2022-01-25,48.25,48.25,46.849998474121094,46.849998474121094,46.849998474121094,9943
2022-01-27,45.95000076293945,47.45000076293945,45.95000076293945,46.400001525878906,46.400001525878906,21236
2022-01-28,45.5,45.5,45.5,45.5,45.5,3175
2022-01-31,44.599998474121094,44.599998474121094,44.599998474121094,44.599998474121094,44.599998474121094,2124
2022-02-01,43.75,43.75,43.75,43.75,43.75,4162
2022-02-02,42.900001525878906,42.900001525878906,42.900001525878906,42.900001525878906,42.900001525878906,4564
2022-02-03,42.04999923706055,42.04999923706055,42.04999923706055,42.04999923706055,42.04999923706055,3341
2022-02-04,41.25,41.25,41.25,41.25,41.25,7983
2022-02-07,40.45000076293945,40.45000076293945,40.45000076293945,40.45000076293945,40.45000076293945,2630
2022-02-08,39.650001525878906,39.650001525878906,39.650001525878906,39.650001525878906,39.650001525878906,1593
2022-02-09,38.900001525878906,38.900001525878906,38.900001525878906,38.900001525878906,38.900001525878906,5035
2022-02-10,38.150001525878906,38.150001525878906,38.150001525878906,38.150001525878906,38.150001525878906,2179
2022-02-11,37.400001525878906,37.400001525878906,37.400001525878906,37.400001525878906,37.400001525878906,839
2022-02-14,36.70000076293945,36.70000076293945,36.70000076293945,36.70000076293945,36.70000076293945,706
2022-02-15,36.0,36.0,36.0,36.0,36.0,1279
2022-02-16,35.29999923706055,36.0,35.29999923706055,35.29999923706055,35.29999923706055,51531
2022-02-17,34.599998474121094,34.599998474121094,34.599998474121094,34.599998474121094,34.599998474121094,1864
2022-02-18,33.95000076293945,33.95000076293945,33.95000076293945,33.95000076293945,33.95000076293945,3970
2022-02-21,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,415
2022-02-22,33.29999923706055,33.29999923706055,32.650001525878906,32.650001525878906,32.650001525878906,830
2022-02-23,32.0,32.0,32.0,32.0,32.0,1177
