Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,142.35000610351562,143.4499969482422,141.1999969482422,143.0500030517578,141.5590057373047,3765911
2022-01-04,143.10000610351562,148.60000610351562,143.10000610351562,147.8000030517578,146.25950622558594,16351836
2022-01-05,148.5,151.10000610351562,147.39999389648438,150.35000610351562,148.78292846679688,12977680
2022-01-06,150.60000610351562,151.39999389648438,148.35000610351562,150.8000030517578,149.2282257080078,9012777
2022-01-07,151.5,157.5,151.35000610351562,157.0500030517578,155.4130859375,30889365
2022-01-10,158.25,159.39999389648438,156.39999389648438,158.35000610351562,156.6995391845703,16418985
2022-01-11,158.8000030517578,161.64999389648438,157.60000610351562,160.9499969482422,159.27243041992188,14457548
2022-01-12,162.6999969482422,165.6999969482422,161.39999389648438,164.9499969482422,163.23074340820312,21220614
2022-01-13,164.9499969482422,165.5,163.0500030517578,163.9499969482422,162.2411651611328,7445346
2022-01-14,162.9499969482422,163.3000030517578,160.1999969482422,161.0500030517578,159.37139892578125,11646259
2022-01-17,162.5,168.1999969482422,162.3000030517578,165.85000610351562,164.12136840820312,32577835
2022-01-18,168.3000030517578,168.39999389648438,163.39999389648438,163.85000610351562,162.1422119140625,11175409
2022-01-19,165.3000030517578,171.0,164.89999389648438,170.25,168.4755096435547,36648534
2022-01-20,170.89999389648438,170.89999389648438,166.5,166.85000610351562,165.11094665527344,14474454
2022-01-21,165.3000030517578,166.39999389648438,162.3000030517578,163.64999389648438,161.9442901611328,8625926
2022-01-24,165.1999969482422,168.3000030517578,163.75,165.6999969482422,163.97293090820312,28783449
2022-01-25,163.0,166.6999969482422,163.0,165.14999389648438,163.42864990234375,14249846
2022-01-27,165.10000610351562,168.75,164.5,165.6999969482422,163.97293090820312,25936832
2022-01-28,167.5500030517578,174.6999969482422,166.25,168.8000030517578,167.04061889648438,32790065
2022-01-31,171.60000610351562,174.85000610351562,169.5500030517578,172.60000610351562,170.80101013183594,24031034
2022-02-01,174.0,174.89999389648438,168.5,170.9499969482422,169.16819763183594,14220953
2022-02-02,170.5500030517578,174.0500030517578,170.5,171.3000030517578,169.51455688476562,12478192
2022-02-03,170.0,171.25,166.0,167.5,165.75416564941406,12529302
2022-02-04,170.0,172.6999969482422,169.0500030517578,169.60000610351562,167.83229064941406,17434362
2022-02-07,170.6999969482422,173.3000030517578,169.1999969482422,172.10000610351562,170.3062286376953,11723574
2022-02-08,172.0,173.0,166.5,166.9499969482422,165.20989990234375,13231599
2022-02-09,167.89999389648438,169.60000610351562,163.10000610351562,163.9499969482422,162.2411651611328,17938632
2022-02-10,165.85000610351562,170.39999389648438,165.14999389648438,169.10000610351562,167.33749389648438,26763203
2022-02-11,167.9499969482422,170.5,167.10000610351562,168.14999389648438,166.3973846435547,12884995
2022-02-14,168.89999389648438,176.35000610351562,165.1999969482422,166.1999969482422,164.46771240234375,44604164
2022-02-15,170.0,170.0,156.39999389648438,164.14999389648438,162.43907165527344,31146458
2022-02-16,164.5,168.89999389648438,164.5,168.5500030517578,166.79322814941406,15960268
2022-02-17,168.5500030517578,172.39999389648438,168.5,171.75,169.95986938476562,24640791
2022-02-18,171.1999969482422,171.75,166.6999969482422,167.89999389648438,166.14999389648438,11829998
2022-02-21,167.39999389648438,167.5500030517578,163.0500030517578,163.39999389648438,163.39999389648438,14222260
2022-02-22,166.5,166.5,163.25,164.9499969482422,164.9499969482422,29399172
2022-02-23,166.25,166.39999389648438,159.64999389648438,160.75,160.75,21301826
2022-02-24,160.75,162.39999389648438,156.0,156.64999389648438,156.64999389648438,28766189
2022-02-25,159.39999389648438,160.39999389648438,156.8000030517578,159.5,159.5,20225258
2022-02-28,160.5,161.85000610351562,155.8000030517578,160.64999389648438,160.64999389648438,20210070
2022-03-02,165.64999389648438,168.35000610351562,161.89999389648438,162.9499969482422,162.9499969482422,41103406
2022-03-03,168.3000030517578,171.8000030517578,162.89999389648438,170.3000030517578,170.3000030517578,42345653
2022-03-04,170.10000610351562,171.0,163.85000610351562,165.25,165.25,32658756
2022-03-07,167.10000610351562,189.8000030517578,167.10000610351562,186.9499969482422,186.9499969482422,132538155
2022-03-08,190.0,194.9499969482422,177.8000030517578,179.10000610351562,179.10000610351562,73127816
2022-03-09,183.0,183.8000030517578,173.85000610351562,175.39999389648438,175.39999389648438,51977091
2022-03-10,168.25,176.89999389648438,165.0,174.35000610351562,174.35000610351562,62112814
2022-03-11,172.5,176.39999389648438,171.6999969482422,175.6999969482422,175.6999969482422,26187452
2022-03-14,174.0,175.5,170.60000610351562,171.8000030517578,171.8000030517578,20214021
2022-03-15,168.3000030517578,169.5,161.64999389648438,163.75,163.75,42333127
2022-03-16,166.0,167.85000610351562,161.85000610351562,167.3000030517578,167.3000030517578,25545119
2022-03-17,166.60000610351562,171.5,164.60000610351562,170.3000030517578,170.3000030517578,66314748
2022-03-21,171.6999969482422,175.0,170.3000030517578,172.5500030517578,172.5500030517578,20614652
2022-03-22,176.1999969482422,181.25,173.8000030517578,175.4499969482422,175.4499969482422,39742745
2022-03-23,176.5,177.6999969482422,174.85000610351562,175.60000610351562,175.60000610351562,10994784
2022-03-24,178.89999389648438,180.39999389648438,176.5,177.4499969482422,177.4499969482422,20332589
2022-03-25,178.5,179.25,175.10000610351562,175.8000030517578,175.8000030517578,13608989
2022-03-28,175.5,177.89999389648438,174.64999389648438,176.35000610351562,176.35000610351562,15253027
2022-03-29,174.9499969482422,175.1999969482422,170.5500030517578,171.0,171.0,14210783
2022-03-30,163.0,164.85000610351562,161.14999389648438,162.0,162.0,95239532
