Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,252.6999969482422,258.0,249.1999969482422,252.39999389648438,252.39999389648438,11853152
2022-01-04,259.1499938964844,262.6499938964844,252.1999969482422,254.5500030517578,254.5500030517578,11393172
2022-01-05,258.70001220703125,265.3999938964844,253.5,263.45001220703125,263.45001220703125,22673520
2022-01-06,261.25,266.3999938964844,256.54998779296875,264.45001220703125,264.45001220703125,10697693
2022-01-07,267.04998779296875,275.8999938964844,264.6000061035156,271.04998779296875,271.04998779296875,14714881
2022-01-10,271.04998779296875,275.5,271.0,274.0,274.0,4369630
2022-01-11,272.0,279.6000061035156,268.0,277.3500061035156,277.3500061035156,8936458
2022-01-12,279.5,284.70001220703125,278.0,283.6499938964844,283.6499938964844,6627728
2022-01-13,283.20001220703125,296.79998779296875,282.0,294.54998779296875,294.54998779296875,10765479
2022-01-14,291.5,300.1499938964844,289.25,296.54998779296875,296.54998779296875,9323670
2022-01-17,298.0,303.75,296.1499938964844,301.20001220703125,301.20001220703125,8371706
2022-01-18,302.79998779296875,305.5,293.5,295.25,295.25,7630584
2022-01-19,292.0,306.8999938964844,287.3500061035156,303.6000061035156,303.6000061035156,15109493
2022-01-20,304.5,308.75,298.0,299.95001220703125,299.95001220703125,7387568
2022-01-21,299.1000061035156,302.8999938964844,290.54998779296875,295.5,295.5,7171463
2022-01-24,299.8999938964844,311.0,295.5,307.8500061035156,307.8500061035156,33321083
2022-01-25,305.0,326.0,303.5,324.1499938964844,324.1499938964844,16869427
2022-01-27,319.8999938964844,327.0,317.5,322.3500061035156,322.3500061035156,11189926
2022-01-28,324.3999938964844,327.5,314.0,316.95001220703125,316.95001220703125,5985247
2022-01-31,318.0,321.79998779296875,314.3500061035156,315.54998779296875,315.54998779296875,4131810
2022-02-01,318.8500061035156,321.45001220703125,313.3999938964844,319.25,319.25,4905804
2022-02-02,320.79998779296875,324.0,316.70001220703125,320.54998779296875,320.54998779296875,4475986
2022-02-03,321.0,330.70001220703125,319.75,324.25,324.25,8925674
2022-02-04,326.3999938964844,329.0,318.3999938964844,319.3999938964844,319.3999938964844,5051213
2022-02-07,320.0,325.8999938964844,315.6499938964844,320.75,320.75,5473093
2022-02-08,321.0,325.75,315.0,319.1499938964844,319.1499938964844,4676458
2022-02-09,320.70001220703125,326.54998779296875,319.0,321.20001220703125,321.20001220703125,2541512
2022-02-10,322.70001220703125,324.0,317.25,321.45001220703125,321.45001220703125,4107513
2022-02-11,320.8999938964844,326.79998779296875,314.3999938964844,317.8500061035156,317.8500061035156,7932739
2022-02-14,310.0,315.79998779296875,306.3500061035156,310.6000061035156,310.6000061035156,6585364
2022-02-15,314.0,328.3500061035156,309.95001220703125,326.3500061035156,326.3500061035156,7750928
2022-02-16,329.79998779296875,331.75,321.04998779296875,323.0,323.0,7038807
2022-02-17,326.0,327.5,320.79998779296875,321.95001220703125,321.95001220703125,4535683
2022-02-18,319.8999938964844,324.0,316.0,319.3500061035156,319.3500061035156,3968649
2022-02-21,319.0,321.29998779296875,312.29998779296875,314.0,314.0,4287790
2022-02-22,305.0,310.0,301.3999938964844,307.6000061035156,307.6000061035156,4949446
2022-02-23,309.0,317.75,308.3500061035156,315.45001220703125,315.45001220703125,5019186
2022-02-24,305.75,312.8500061035156,287.5,291.1499938964844,291.1499938964844,10805931
2022-02-25,300.0,309.6499938964844,295.04998779296875,307.25,307.25,6859866
2022-02-28,303.8500061035156,307.25,299.5,306.29998779296875,306.29998779296875,4838277
2022-03-02,300.6000061035156,304.54998779296875,286.3999938964844,292.5,292.5,7537231
2022-03-03,298.0,298.79998779296875,282.1000061035156,284.04998779296875,284.04998779296875,7232673
2022-03-04,280.0,280.0,269.54998779296875,273.20001220703125,273.20001220703125,10829056
2022-03-07,264.95001220703125,265.45001220703125,250.39999389648438,253.85000610351562,253.85000610351562,8283275
2022-03-08,255.0,263.04998779296875,249.0,261.6000061035156,261.6000061035156,6467134
2022-03-09,263.0,268.70001220703125,259.1499938964844,266.75,266.75,7238404
2022-03-10,278.5,281.54998779296875,263.5,266.5,266.5,16663614
2022-03-11,264.5,267.3500061035156,259.20001220703125,262.8999938964844,262.8999938964844,9429721
2022-03-14,265.0,268.04998779296875,259.25,264.95001220703125,264.95001220703125,7899515
2022-03-15,269.75,288.5,269.25,281.1499938964844,281.1499938964844,31825606
2022-03-16,283.79998779296875,295.95001220703125,283.5,294.45001220703125,294.45001220703125,10063462
2022-03-17,298.0,303.29998779296875,296.0,301.5,301.5,11616791
2022-03-21,303.20001220703125,303.75,292.5,294.95001220703125,294.95001220703125,7126956
2022-03-22,290.0,306.0,280.25,303.29998779296875,303.29998779296875,18303607
2022-03-23,305.54998779296875,313.5,301.3500061035156,303.1000061035156,303.1000061035156,9696403
2022-03-24,301.5,303.8999938964844,294.0,297.25,297.25,10325063
2022-03-25,300.1000061035156,306.6499938964844,297.3999938964844,299.95001220703125,299.95001220703125,12106375
2022-03-28,299.70001220703125,301.75,294.3500061035156,297.04998779296875,297.04998779296875,7942862
2022-03-29,298.0,299.3500061035156,290.3999938964844,295.20001220703125,295.20001220703125,8006273
2022-03-30,299.8500061035156,309.0,298.1000061035156,300.20001220703125,300.20001220703125,18612020
2022-03-31,301.0,309.0,299.1499938964844,307.3999938964844,307.3999938964844,11461625
2022-04-01,305.8500061035156,321.3999938964844,303.20001220703125,320.29998779296875,320.29998779296875,15643935
2022-04-04,320.8999938964844,330.0,311.8500061035156,318.8500061035156,318.8500061035156,16548131
2022-04-05,323.0,323.70001220703125,313.54998779296875,315.3500061035156,315.3500061035156,8860769
2022-04-06,315.0,319.29998779296875,306.1000061035156,315.0,315.0,14586482
2022-04-07,319.0,323.29998779296875,314.1499938964844,315.79998779296875,315.79998779296875,9984410
2022-04-08,313.0,329.8500061035156,307.79998779296875,323.79998779296875,323.79998779296875,32830136
2022-04-11,323.79998779296875,325.45001220703125,317.04998779296875,322.8500061035156,322.8500061035156,8785622
2022-04-12,321.8999938964844,335.45001220703125,317.45001220703125,333.45001220703125,333.45001220703125,12106526
2022-04-13,336.6000061035156,336.6000061035156,324.54998779296875,326.1499938964844,326.1499938964844,8966721
2022-04-18,321.5,325.6499938964844,315.0,322.5,322.5,8544758
2022-04-19,324.79998779296875,335.0,316.8500061035156,323.6000061035156,323.6000061035156,13263248
2022-04-20,324.95001220703125,330.0,320.1000061035156,323.04998779296875,323.04998779296875,7754089
2022-04-21,326.0,340.0,326.0,336.3999938964844,336.3999938964844,11012408
2022-04-22,336.0,339.0,328.6499938964844,330.25,330.25,9077903
2022-04-25,326.5,335.95001220703125,321.1000061035156,332.75,332.75,10689404
2022-04-26,336.8500061035156,343.0,334.5,339.95001220703125,339.95001220703125,12462373
2022-04-27,335.0,337.29998779296875,329.70001220703125,333.6499938964844,333.6499938964844,5730599
2022-04-28,338.3999938964844,338.95001220703125,332.0,336.3500061035156,336.3500061035156,5148484
2022-04-29,337.0,344.70001220703125,332.70001220703125,334.3999938964844,334.3999938964844,7391702
2022-05-02,330.0,338.0,327.1000061035156,336.5,336.5,4445938
2022-05-04,337.0,339.25,323.1499938964844,325.8500061035156,325.8500061035156,5929630
2022-05-05,329.0,334.95001220703125,319.1000061035156,320.6000061035156,320.6000061035156,5650610
2022-05-06,311.0,322.04998779296875,307.79998779296875,318.79998779296875,318.79998779296875,7120346
2022-05-09,316.5,321.04998779296875,308.3500061035156,313.1499938964844,313.1499938964844,9168425
2022-05-10,313.25,318.8500061035156,310.75,313.79998779296875,313.79998779296875,6333144
2022-05-11,315.0,318.0,302.75,312.70001220703125,312.70001220703125,6685022
