Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,9.649999618530273,10.199999809265137,9.0,10.0,10.0,2356806
2022-01-04,10.050000190734863,10.649999618530273,10.050000190734863,10.399999618530273,10.399999618530273,2644593
2022-01-05,10.25,10.300000190734863,9.800000190734863,10.050000190734863,10.050000190734863,1736944
2022-01-06,10.800000190734863,10.800000190734863,10.300000190734863,10.600000381469727,10.600000381469727,2580907
2022-01-07,10.899999618530273,10.949999809265137,10.399999618530273,10.75,10.75,1708884
2022-01-10,10.699999809265137,11.0,10.399999618530273,10.699999809265137,10.699999809265137,2088277
2022-01-11,10.699999809265137,10.949999809265137,10.5,10.5,10.5,1505723
2022-01-12,10.699999809265137,10.699999809265137,10.199999809265137,10.399999618530273,10.399999618530273,1477996
2022-01-13,10.5,10.550000190734863,10.199999809265137,10.25,10.25,978370
2022-01-14,10.199999809265137,10.5,10.0,10.399999618530273,10.399999618530273,1701749
2022-01-17,10.600000381469727,10.600000381469727,10.25,10.300000190734863,10.300000190734863,794133
2022-01-18,10.350000381469727,10.350000381469727,9.899999618530273,10.0,10.0,2132318
2022-01-19,9.949999809265137,10.149999618530273,9.699999809265137,10.0,10.0,724316
2022-01-20,9.850000381469727,10.199999809265137,9.800000190734863,10.149999618530273,10.149999618530273,1621269
2022-01-21,9.949999809265137,10.300000190734863,9.800000190734863,9.949999809265137,9.949999809265137,1249209
2022-01-24,10.149999618530273,10.149999618530273,9.5,9.600000381469727,9.600000381469727,1015107
2022-01-25,9.350000381469727,9.800000190734863,9.350000381469727,9.699999809265137,9.699999809265137,821621
2022-01-27,9.800000190734863,9.949999809265137,9.699999809265137,9.75,9.75,715143
2022-01-28,9.899999618530273,9.949999809265137,9.449999809265137,9.75,9.75,1210680
2022-01-31,9.899999618530273,9.949999809265137,9.850000381469727,9.899999618530273,9.899999618530273,361018
2022-02-01,9.899999618530273,10.550000190734863,9.800000190734863,9.850000381469727,9.850000381469727,2207762
2022-02-02,9.899999618530273,10.149999618530273,9.800000190734863,9.800000190734863,9.800000190734863,481309
2022-02-03,9.850000381469727,9.949999809265137,9.600000381469727,9.699999809265137,9.699999809265137,599398
2022-02-04,9.600000381469727,9.649999618530273,9.350000381469727,9.449999809265137,9.449999809265137,868555
2022-02-07,9.449999809265137,9.550000190734863,9.25,9.300000190734863,9.300000190734863,598776
2022-02-08,9.350000381469727,9.800000190734863,9.300000190734863,9.5,9.5,1176821
2022-02-09,9.649999618530273,9.699999809265137,9.449999809265137,9.5,9.5,500238
2022-02-10,9.5,9.75,9.399999618530273,9.5,9.5,395380
2022-02-11,9.399999618530273,9.449999809265137,9.300000190734863,9.350000381469727,9.350000381469727,213420
2022-02-14,8.800000190734863,9.199999809265137,8.800000190734863,8.850000381469727,8.850000381469727,741192
2022-02-15,8.899999618530273,9.100000381469727,8.75,8.850000381469727,8.850000381469727,710668
2022-02-16,8.949999809265137,9.199999809265137,8.850000381469727,9.100000381469727,9.100000381469727,294995
2022-02-17,9.300000190734863,9.300000190734863,8.899999618530273,8.949999809265137,8.949999809265137,410993
2022-02-18,9.0,9.0,8.800000190734863,8.800000190734863,8.800000190734863,354658
2022-02-21,8.850000381469727,8.949999809265137,8.5,8.600000381469727,8.600000381469727,510723
2022-02-22,8.399999618530273,8.5,8.100000381469727,8.300000190734863,8.300000190734863,751391
2022-02-23,8.300000190734863,8.699999809265137,8.199999809265137,8.5,8.5,1268826
2022-02-24,8.25,8.399999618530273,7.75,7.900000095367432,7.900000095367432,1551104
2022-02-25,8.050000190734863,8.5,8.050000190734863,8.25,8.25,627119
2022-02-28,8.699999809265137,9.899999618530273,8.550000190734863,9.600000381469727,9.600000381469727,5667911
2022-03-02,10.25,11.0,9.699999809265137,10.0,10.0,9455336
2022-03-03,10.149999618530273,10.300000190734863,9.550000190734863,9.800000190734863,9.800000190734863,2381498
