Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,125.4000015258789,126.55000305175781,124.69999694824219,126.0,122.42932891845703,9034081
2022-01-04,127.0,133.3000030517578,126.75,132.89999389648438,129.1337890625,33986738
2022-01-05,132.60000610351562,132.85000610351562,130.6999969482422,132.0,128.25929260253906,16122852
2022-01-06,132.35000610351562,132.35000610351562,129.3000030517578,130.89999389648438,127.19046020507812,8037648
2022-01-07,131.3000030517578,132.1999969482422,129.4499969482422,131.35000610351562,127.62772369384766,8820039
2022-01-10,131.9499969482422,132.3000030517578,130.75,131.85000610351562,128.11355590820312,7324926
2022-01-11,132.14999389648438,134.0,131.0,132.3000030517578,128.55079650878906,11971883
2022-01-12,133.35000610351562,134.1999969482422,132.35000610351562,133.85000610351562,130.05686950683594,10439580
2022-01-13,134.39999389648438,136.64999389648438,133.5,134.9499969482422,131.1256866455078,15114699
2022-01-14,134.39999389648438,136.14999389648438,133.3000030517578,135.35000610351562,131.51437377929688,9344382
2022-01-17,134.64999389648438,137.35000610351562,134.4499969482422,136.60000610351562,132.72894287109375,9803141
2022-01-18,136.60000610351562,137.75,134.39999389648438,135.0,131.17428588867188,6473378
2022-01-19,134.10000610351562,135.3000030517578,132.9499969482422,134.8000030517578,130.97994995117188,21136414
2022-01-20,134.5,136.35000610351562,134.14999389648438,134.89999389648438,131.0771026611328,8466412
2022-01-21,134.0500030517578,136.10000610351562,132.5500030517578,134.10000610351562,130.29978942871094,12437749
2022-01-24,133.0,135.25,131.0,132.60000610351562,128.84230041503906,14284658
2022-01-25,131.1999969482422,135.64999389648438,131.0500030517578,135.3000030517578,131.4657745361328,10007486
2022-01-27,134.1999969482422,136.0,133.14999389648438,135.0,131.17428588867188,18760325
2022-01-28,140.0,144.0,138.0,140.14999389648438,136.17832946777344,34009553
2022-01-31,142.0,143.39999389648438,138.5500030517578,142.0500030517578,138.0244903564453,27928927
2022-02-01,144.0,144.14999389648438,140.4499969482422,141.14999389648438,137.14999389648438,17413984
2022-02-02,142.0,142.75,140.75,141.14999389648438,137.14999389648438,10783943
2022-02-03,137.5,138.60000610351562,136.3000030517578,136.64999389648438,136.64999389648438,9571728
2022-02-04,137.0,137.4499969482422,133.89999389648438,134.1999969482422,134.1999969482422,7213085
2022-02-07,134.1999969482422,136.35000610351562,134.1999969482422,135.14999389648438,135.14999389648438,10562489
2022-02-08,135.4499969482422,135.64999389648438,132.8000030517578,135.0,135.0,8721631
2022-02-09,135.3000030517578,135.60000610351562,133.85000610351562,135.0500030517578,135.0500030517578,5144026
2022-02-10,135.14999389648438,136.85000610351562,134.3000030517578,136.4499969482422,136.4499969482422,6081460
2022-02-11,134.4499969482422,137.6999969482422,134.4499969482422,137.14999389648438,137.14999389648438,8426925
2022-02-14,134.6999969482422,136.4499969482422,131.8000030517578,132.5,132.5,7705072
2022-02-15,132.10000610351562,135.8000030517578,130.64999389648438,135.35000610351562,135.35000610351562,12674466
2022-02-16,134.89999389648438,136.6999969482422,132.85000610351562,133.1999969482422,133.1999969482422,12946623
2022-02-17,134.5,134.89999389648438,132.4499969482422,132.75,132.75,5811964
2022-02-18,132.75,134.10000610351562,131.89999389648438,132.35000610351562,132.35000610351562,6760078
2022-02-21,132.39999389648438,134.14999389648438,131.14999389648438,131.9499969482422,131.9499969482422,12212740
2022-02-22,131.0500030517578,132.5,127.9000015258789,132.10000610351562,132.10000610351562,13578566
2022-02-23,132.0,133.4499969482422,129.85000610351562,130.1999969482422,130.1999969482422,9263264
2022-02-24,127.0,129.0,123.6500015258789,124.4000015258789,124.4000015258789,18045779
2022-02-25,125.0,131.0,125.0,130.35000610351562,130.35000610351562,10424521
2022-02-28,128.9499969482422,133.9499969482422,128.8000030517578,133.5,133.5,13262687
2022-03-02,132.8000030517578,135.0,130.4499969482422,130.9499969482422,130.9499969482422,12587947
2022-03-03,132.10000610351562,133.4499969482422,130.25,132.10000610351562,132.10000610351562,15628119
